trader_id,pnl,risk_tol
2413,5814.21,0.54
2414,5772.56,0.59
2415,9953.47,0.32
2416,2950.41,0.76
2417,5652.11,0.44
2418,6310.01,0.64
2419,7687.27,0.65
2420,2853.61,0.92
2421,7162.64,0.98
2422,4857.47,0.17
2423,5211.53,0.75
2424,7922.34,0.20
2425,1355.78,0.85
2426,3214.85,0.11
2427,7188.89,0.74
2428,4768.12,0.94
2429,5132.35,0.46
2430,1415.89,0.88
2431,9978.44,0.50
2432,3302.68,0.36
2433,5812.65,0.60
2434,9109.29,0.37
2435,3134.67,0.31
2436,5934.57,0.88
2437,8727.72,0.86
2438,4917.81,0.90
2439,7178.51,0.88
2440,8609.66,0.21
2441,4437.19,0.20
2442,4315.31,0.20
2443,8608.01,0.30
2444,9951.83,0.50
2445,2244.59,0.40
2446,9421.73,0.41
2447,8389.79,0.98
2448,7405.67,0.39
2449,6081.64,0.43
2450,7039.85,0.58
2451,7336.54,0.35
2452,2771.32,0.25
2453,3414.48,0.24
2454,2948.30,0.99
2455,6507.78,0.35
2456,4789.69,0.24
2457,3919.21,0.35
2458,2052.73,0.54
2459,1865.35,0.54
2460,5083.92,0.20
2461,8994.87,0.92
2462,6481.01,0.93
2463,2470.77,0.74
2464,3322.25,0.82
2465,9769.31,0.13
2466,2490.61,0.64
2467,8146.88,0.71
2468,5812.18,0.36
2469,1919.56,0.48
2470,3840.31,0.19
2471,7814.83,0.58
2472,2050.54,0.25
2473,2881.37,0.51
2474,8915.02,0.92
2475,6071.89,0.76
2476,5834.55,0.59
2477,9524.87,0.54
2478,2496.99,0.76
2479,8295.56,0.46
2480,5815.00,0.83
2481,3063.54,0.98
2482,1691.93,0.61
2483,4768.86,0.15
2484,3862.75,0.18
2485,6808.79,0.67
2486,5433.14,0.63
2487,5297.71,0.71
2488,6356.01,0.77
2489,6176.86,0.72
2490,2961.18,0.27
2491,6609.54,0.54
2492,7562.66,0.60
2493,1798.32,0.66
2494,4236.12,0.20
2495,7985.73,0.31
2496,3408.14,0.63
2497,8615.34,0.55
2498,2199.34,0.67
2499,2962.25,0.14
2500,2588.28,0.99
2501,8967.72,0.91
2502,6078.38,0.50
2503,5722.12,0.66
2504,6717.73,0.40
2505,5445.64,0.94
2506,9144.67,0.35
2507,1980.09,0.38
2508,4836.39,0.47
2509,1196.26,0.16
2510,3868.09,0.77
2511,3707.52,0.87
2512,6923.80,0.19
2513,9096.46,0.68
2514,8304.97,0.32
2515,4062.78,0.87
2516,9992.70,0.36
2517,3006.55,0.11
2518,2193.04,0.63
2519,5804.91,0.51
2520,3078.51,0.23
2521,4948.94,0.59
2522,4935.32,0.19
2523,8013.93,0.51
2524,2685.86,0.29
2525,8787.23,0.44
2526,9275.58,0.90
2527,8101.20,0.77
2528,5694.72,0.56
2529,1403.83,0.54
2530,8510.05,0.50
2531,5150.92,0.73
2532,1008.49,0.86
2533,2905.08,0.23
2534,3289.91,0.36
2535,8714.67,0.41
2536,4576.89,0.16
2537,8616.77,0.87
2538,3610.51,0.67
2539,7935.69,0.24
2540,7326.38,0.75
2541,1130.09,0.82
2542,1658.71,0.75
2543,9145.93,0.54
2544,6942.56,0.51
2545,6743.42,0.27
2546,8234.83,0.43
2547,5221.08,0.58
2548,9531.36,0.42
2549,1206.95,0.49
2550,6459.47,0.38
2551,9364.69,0.53
2552,8759.31,0.24
2553,9087.58,0.96
2554,3958.44,0.61
2555,3281.97,0.93
2556,3131.82,0.66
2557,8666.81,0.55
2558,9828.33,0.10
2559,4019.35,0.36
2560,1408.70,0.50
2561,7716.88,0.41
2562,7511.67,0.49
2563,6491.13,0.67
2564,6347.24,0.98
2565,9488.01,0.37
2566,4078.95,0.26
2567,6707.04,0.29
2568,9866.81,0.14
2569,1214.78,0.15
2570,7221.57,0.59
2571,5026.08,0.29
2572,5814.36,0.44
2573,8835.36,0.55
2574,6841.61,0.87
2575,6653.90,0.77
2576,5785.27,0.86
2577,1837.24,0.11
2578,8439.55,0.30
2579,7414.36,0.68
2580,7538.16,0.72
2581,5493.58,0.43
2582,1647.60,0.25
2583,6761.04,0.17
2584,8991.79,0.45
2585,9490.96,0.62
2586,6207.34,0.40
2587,1866.31,0.53
2588,6722.05,0.71
2589,1102.60,0.87
2590,1794.09,0.36
2591,7289.06,0.86
2592,4023.24,0.19
2593,4832.82,0.77
2594,7469.57,0.99
2595,3656.70,0.26
2596,9168.85,0.56
2597,5180.18,0.69
2598,5319.28,0.18
2599,7603.30,0.76
2600,5304.37,0.46
2601,1016.08,0.32
2602,5949.04,0.88
2603,4310.74,0.54
2604,8739.67,0.23
2605,6359.72,0.36
2606,1761.51,0.80
2607,7118.99,0.83
2608,1654.05,0.92
2609,7793.54,0.54
2610,5671.99,0.24
2611,7335.42,0.65
2612,2207.82,0.33
2613,1207.78,0.21
2614,4186.12,0.74
2615,1873.42,0.94
2616,4081.68,0.61
2617,5245.96,0.13
2618,5183.09,0.90
2619,9915.83,0.46
2620,1002.75,0.65
2621,1383.66,0.74
2622,2117.84,0.85
2623,9078.84,0.91
2624,9926.61,0.77
2625,6315.88,0.99
2626,4968.54,0.17
2627,3740.14,0.36
2628,6413.41,0.14
2629,8575.65,0.66
2630,5179.86,0.80
2631,7388.32,0.50
2632,7599.02,0.41
2633,3568.46,0.54
2634,7024.90,0.37
2635,4664.69,0.67
2636,4537.60,0.78
2637,2721.04,0.52
2638,8081.29,0.42
2639,9187.01,0.46
2640,2114.75,0.68
2641,2059.61,0.75
2642,1165.01,0.76
2643,1375.79,0.39
2644,1652.87,0.37
2645,1556.25,0.11
2646,3629.70,0.83
2647,1594.25,0.53
2648,5744.62,0.94
2649,9012.78,0.80
2650,6957.16,0.92
2651,1606.40,0.76
2652,7448.10,0.89
2653,4582.60,0.45
2654,8854.73,0.36
2655,3442.80,0.24
2656,2253.97,0.77
2657,9200.84,0.53
2658,7076.56,0.84
2659,3726.43,0.69
2660,6280.39,0.87
2661,6319.90,0.23
2662,3015.28,0.67
2663,6142.97,0.55
2664,5050.72,0.49
2665,5236.20,0.24
2666,2675.72,0.32
2667,3775.99,0.45
2668,2595.76,0.55
2669,8618.16,0.99
2670,3160.68,0.93
2671,6122.88,0.96
2672,7107.63,0.40
2673,5440.80,0.71
2674,8693.21,0.15
2675,6547.67,0.46
2676,9043.65,0.96
2677,9324.55,0.45
2678,7466.95,0.79
2679,1787.85,0.30
2680,4385.15,0.55
2681,6479.16,0.87
2682,9626.68,0.97
2683,7197.76,0.87
2684,1569.43,0.64
2685,1536.02,0.47
2686,4799.84,0.98
2687,9139.06,0.52
2688,9985.87,0.69
2689,4149.75,0.13
2690,9073.29,0.43
2691,8891.54,0.40
2692,3746.75,0.19
2693,4664.26,0.64
2694,5543.71,0.94
2695,8574.58,0.58
2696,8500.71,0.57
2697,3696.61,0.96
2698,1946.91,0.91
2699,4994.05,0.37
2700,3589.43,0.54
2701,9928.70,0.43
2702,4560.91,0.60
2703,1031.66,0.92
2704,2910.05,0.37
2705,5670.16,0.23
2706,7220.47,0.75
2707,4900.73,0.30
2708,7526.85,0.90
2709,9057.57,0.84
2710,2572.52,0.79
2711,5824.22,0.56
2712,9290.75,0.54
2713,8828.80,0.98
2714,9965.12,0.97
2715,8342.81,0.57
2716,3924.18,0.50
2717,5495.56,0.80
2718,7178.06,0.78
2719,9014.01,0.30
2720,8523.22,0.21
2721,7616.34,0.56
2722,1496.86,0.33
2723,1659.06,0.78
2724,4363.54,0.80
2725,4762.99,0.96
2726,5777.33,0.75
2727,4901.82,0.25
2728,1123.92,0.89
2729,7604.12,0.83
2730,6404.97,0.74
2731,2208.46,0.45
2732,9074.29,0.71
2733,6542.05,0.55
2734,4702.83,0.65
2735,1084.88,0.87
2736,8035.21,0.45
2737,2043.04,0.95
2738,1445.94,0.88
2739,9094.26,0.19
2740,6712.18,0.59
2741,5302.77,0.48
2742,9720.09,0.29
2743,8272.00,0.94
2744,5099.11,0.98
2745,3940.59,0.45
2746,2669.09,0.42
2747,5261.23,0.72
2748,5854.04,0.57
2749,4810.32,0.20
2750,1683.78,0.31
2751,9197.00,0.19
2752,8112.04,0.75
2753,1126.86,0.53
2754,4242.76,0.80
2755,3837.94,0.98
2756,8109.53,0.17
2757,4232.23,0.14
2758,7080.80,0.50
2759,1350.47,0.72
2760,3753.28,0.25
2761,1668.36,0.91
2762,7264.10,0.46
2763,4894.27,0.71
2764,8649.44,0.60
2765,4065.63,0.42
2766,9384.98,0.54
2767,3532.95,0.33
2768,6370.55,0.20
2769,7930.77,0.53
2770,6484.28,0.18
2771,1286.16,0.86
2772,5138.37,0.61
2773,8917.33,0.62
2774,4649.41,0.40
2775,1118.42,0.17
2776,9422.36,0.45
2777,3363.69,0.62
2778,5938.69,0.42
2779,4618.44,0.35
2780,5675.25,0.40
2781,7032.82,0.36
2782,7481.31,0.16
2783,1227.80,0.84
2784,3299.91,0.36
2785,1056.77,0.61
2786,6041.11,0.61
2787,8333.07,0.77
2788,3188.65,0.52
2789,6942.62,0.84
2790,1999.65,0.91
2791,4999.87,0.61
2792,3988.76,0.80
2793,2956.51,0.80
2794,7952.79,0.75
2795,5269.67,0.50
2796,9741.57,0.59
2797,4529.55,0.84
2798,1805.74,0.74
2799,8456.03,0.56
2800,4171.06,0.92
2801,9946.30,0.32
2802,6408.87,0.92
2803,7943.10,0.45
2804,7734.13,0.47
2805,8776.18,0.70
2806,5719.21,0.58
2807,6174.15,0.82
2808,8755.01,0.76
2809,7816.94,0.84
2810,2822.44,0.92
2811,6885.89,0.39
2812,3776.10,0.81
2813,9004.80,0.45
2814,7088.34,0.17
2815,8161.19,0.84
2816,4329.65,0.13
2817,9996.70,0.99
2818,5311.60,0.23
2819,6396.46,0.70
2820,1908.06,0.52
2821,1556.65,0.23
2822,5063.40,0.92
2823,5133.10,0.82
2824,2195.90,0.35
2825,1459.87,0.54
2826,4606.95,0.87
2827,8317.37,0.62
2828,9210.38,0.75
2829,6224.91,0.11
2830,7218.43,0.23
2831,3100.91,0.61
2832,9326.34,0.65
2833,4679.24,0.74
2834,2005.76,0.17
2835,8520.52,0.94
2836,9483.66,0.62
2837,6797.65,0.50
2838,6148.06,0.12
2839,7927.29,0.51
2840,1338.63,0.52
2841,3093.43,0.69
2842,6246.76,0.45
2843,6132.46,0.75
2844,6514.69,0.44
2845,2835.20,0.30
2846,1366.69,0.65
2847,8683.92,0.63
2848,3836.46,0.14
2849,4798.41,0.21
2850,9022.30,0.88
2851,6229.30,0.60
2852,9785.58,0.70
2853,6302.27,0.89
2854,9735.51,0.57
2855,4724.24,0.29
2856,7628.31,0.89
2857,8225.29,0.33
2858,8578.71,0.46
2859,5460.51,0.32
2860,7956.61,0.72
2861,7296.08,0.91
2862,6819.56,0.44
2863,5917.15,0.32
2864,2586.56,0.46
2865,3142.87,0.85
2866,6680.13,0.52
2867,2317.39,0.35
2868,1737.92,0.48
2869,7886.49,0.10
2870,2826.82,0.69
2871,1411.88,0.21
2872,2964.31,0.60
2873,3852.48,0.74
2874,6904.77,0.29
2875,9678.50,0.34
2876,4991.90,0.85
2877,8940.33,0.63
2878,8893.64,0.11
2879,9800.97,0.82
2880,9710.79,0.27
2881,2178.53,0.70
2882,5697.46,0.66
2883,4632.46,0.47
2884,6000.78,0.13
2885,1827.06,0.60
2886,8601.84,0.96
2887,9641.81,0.36
2888,4020.03,0.52
2889,4221.01,0.14
2890,9446.41,0.96
2891,9471.26,0.19
2892,3996.03,0.27
2893,7224.87,0.60
2894,5488.25,0.18
2895,2858.88,0.12
2896,3027.07,0.24
2897,6431.44,0.16
2898,6609.88,0.15
2899,8637.51,0.18
2900,7174.70,0.11
2901,1089.51,0.14
2902,5310.28,0.81
2903,1942.53,0.23
2904,4891.07,0.24
2905,9343.44,0.44
2906,2471.61,0.84
2907,8935.98,0.83
2908,7810.23,0.69
2909,8151.18,0.57
2910,3886.72,0.82
2911,7296.27,0.33
2912,9973.09,0.77
2913,5104.00,0.74
2914,7617.84,0.53
2915,5815.90,0.30
2916,7725.18,0.64
2917,9536.47,0.58
2918,5143.70,0.81
2919,6690.40,0.58
2920,3656.14,0.67
2921,8658.92,0.66
2922,8915.15,0.25
2923,3116.51,0.77
2924,2561.33,0.77
2925,8246.42,0.33
2926,4478.65,0.89
2927,5053.42,0.48
2928,3384.02,0.64
2929,1209.36,0.24
2930,1193.57,0.20
2931,3062.03,0.67
2932,5360.94,0.86
2933,1152.31,0.15
2934,1722.10,0.62
2935,2306.88,0.78
2936,7577.33,0.69
2937,4812.29,0.69
2938,6294.48,0.55
2939,1659.73,0.88
2940,6394.11,0.16
2941,8645.32,0.38
2942,1560.78,0.31
2943,8498.81,0.67
2944,5197.19,0.38
2945,8205.69,0.44
2946,1446.65,0.21
2947,2224.17,0.78
2948,5300.19,0.77
2949,8996.02,0.96
2950,9166.73,0.24
2951,9298.20,0.87
2952,8383.09,0.17
2953,7335.64,0.46
2954,7994.32,0.59
2955,5783.93,0.53
2956,3691.50,0.23
2957,2397.72,0.17
2958,9108.22,0.92
2959,3681.25,0.82
2960,9964.67,0.77
2961,6157.68,0.95
2962,1670.89,0.45
2963,8364.43,0.37
2964,2510.82,0.61
2965,9067.81,0.26
2966,8233.70,0.53
2967,2227.05,0.70
2968,3035.84,0.46
2969,5373.42,0.26
2970,4505.13,0.86
2971,7936.45,0.22
2972,3744.09,0.96
2973,4834.50,0.11
2974,7091.60,0.85
2975,6270.73,0.12
2976,7134.94,0.57
2977,3858.42,0.55
2978,1900.88,0.63
2979,7224.00,0.99
2980,8356.23,0.50
2981,4507.03,1.00
2982,3946.35,0.67
2983,5185.60,0.74
2984,3789.20,0.95
2985,9470.82,0.51
2986,4902.69,0.84
2987,5119.28,0.64
2988,9040.91,0.97
2989,5291.23,0.82
2990,4739.60,0.15
2991,2378.24,0.94
2992,8538.71,0.47
2993,9791.75,0.75
2994,1560.92,0.24
2995,1521.76,0.88
2996,6878.01,0.40
2997,3146.35,0.65
2998,3746.04,0.75
2999,3778.45,0.51
3000,1605.03,0.15
3001,5459.32,0.56
3002,9514.71,0.51
3003,3148.43,0.51
3004,8928.88,0.93
3005,5998.05,0.71
3006,4499.18,0.67
3007,2879.05,0.54
3008,1870.72,0.52
3009,9456.97,0.43
3010,3335.92,0.96
3011,9512.37,0.41
3012,6068.40,0.56
3013,3793.63,0.98
3014,8552.20,0.16
3015,3557.15,0.96
3016,1421.20,0.79
3017,6270.91,0.68
3018,5175.80,0.58
3019,6251.64,0.45
3020,4431.62,0.79
3021,6781.82,0.58
3022,7788.87,0.92
3023,3208.30,0.58
3024,7813.29,0.93
3025,9435.39,0.87
3026,6174.12,0.32
3027,1936.01,0.23
3028,8779.54,0.85
3029,5562.87,0.48
3030,4789.96,0.94
3031,6809.84,0.29
3032,4868.40,0.51
3033,2614.49,0.64
3034,2568.69,0.14
3035,2027.44,0.82
3036,4075.71,0.66
3037,7618.82,0.21
3038,9232.02,0.43
3039,6608.95,0.55
3040,7669.06,0.70
3041,2826.00,0.76
3042,8582.37,0.48
3043,9163.03,0.17
3044,6259.98,0.85
3045,1025.35,0.86
3046,3107.48,0.50
3047,6854.06,0.55
3048,2161.33,0.61
3049,2128.34,0.39
3050,1330.27,0.59
3051,9798.25,0.91
3052,5039.84,0.24
3053,6473.46,0.10
3054,4400.53,0.18
3055,5763.24,0.71
3056,8150.40,0.46
3057,1251.63,0.58
3058,4234.73,0.15
3059,9792.34,0.89
3060,3548.09,0.70
3061,3824.19,0.31
3062,7015.04,0.21
3063,1152.58,0.21
3064,3985.16,0.96
3065,6742.47,0.75
3066,4471.99,0.25
3067,3643.57,0.62
3068,7858.46,0.58
3069,7575.26,0.55
3070,1948.36,0.75
3071,5002.47,0.55
3072,9194.06,0.79
3073,4348.39,0.39
3074,1930.94,0.12
3075,3709.89,0.51
3076,5831.03,0.35
3077,4003.25,0.84
3078,4740.56,0.90
3079,3516.46,0.98
3080,5213.10,0.64
3081,5659.05,0.50
3082,8692.79,0.25
3083,2599.41,0.40
3084,9759.52,0.66
3085,4961.70,0.37
3086,5236.66,0.50
3087,4816.40,0.39
3088,5906.58,0.97
3089,4842.28,0.24
3090,3829.70,0.35
3091,5527.39,0.38
3092,3218.96,0.94
3093,5890.45,0.59
3094,6148.98,0.37
3095,3320.75,0.53
3096,4765.48,0.34
3097,9286.19,0.27
3098,3397.29,0.58
3099,9739.91,0.93
3100,8443.93,0.35
3101,7249.97,0.98
3102,1065.07,0.53
3103,5018.99,0.20
3104,2905.62,0.22
3105,5852.32,0.93
3106,3743.80,0.75
3107,8498.18,0.38
3108,8828.18,0.87
3109,7387.91,0.11
3110,1561.10,0.80
3111,6812.47,0.38
3112,9366.44,0.90
3113,3941.90,0.76
3114,2267.95,0.75
3115,6722.08,0.96
3116,1625.78,0.70
3117,8650.94,0.71
3118,2013.53,0.41
3119,8570.43,0.40
3120,2953.13,0.60
3121,6236.16,0.13
3122,3453.25,0.80
3123,2320.91,0.51
3124,8634.80,0.29
3125,5387.00,0.48
3126,2401.10,1.00
3127,1260.21,0.49
3128,4919.80,0.63
3129,6473.69,0.96
3130,4101.65,0.13
3131,1497.34,0.17
3132,2776.24,0.70
3133,3016.49,0.94
3134,1510.92,0.87
3135,4276.72,0.71
3136,6742.52,0.22
3137,5068.92,0.44
3138,3127.06,0.51
3139,6892.48,0.47
3140,3573.71,0.55
3141,6451.51,0.86
3142,2776.52,0.89
3143,7001.69,0.81
3144,8043.25,0.93
3145,6868.18,0.73
3146,2053.48,0.90
3147,8865.96,0.84
3148,3347.61,0.13
3149,1663.48,0.20
3150,4647.13,0.67
3151,6191.21,0.37
3152,6913.26,0.80
3153,3875.27,0.65
3154,9068.78,0.85
3155,9462.62,0.25
3156,4145.64,0.69
3157,7966.86,0.20
3158,1170.61,0.24
3159,2697.86,0.50
3160,5342.22,0.35
3161,6251.70,0.76
3162,4410.44,0.34
3163,1128.97,0.60
3164,5122.81,0.80
3165,4545.78,0.36
3166,3136.85,0.32
3167,6113.18,0.95
3168,1614.54,0.19
3169,9045.33,0.67
3170,2996.92,0.91
3171,5601.18,0.51
3172,2240.37,0.68
3173,4562.79,0.83
3174,4944.37,0.28
3175,8696.04,0.62
3176,3624.68,0.27
3177,8024.69,0.27
3178,5999.14,0.95
3179,6453.27,1.00
3180,9316.82,0.96
3181,1885.33,0.29
3182,9444.59,0.23
3183,6430.77,0.99
3184,1225.74,0.71
3185,5574.38,0.82
3186,3662.60,0.13
3187,7105.42,0.67
3188,1019.11,0.24
3189,5059.53,0.20
3190,8522.41,0.59
3191,9292.54,0.26
3192,6819.11,0.34
3193,6549.97,0.22
3194,4339.04,0.87
3195,2659.27,0.88
3196,9408.63,0.71
3197,4910.78,0.20
3198,7193.77,0.33
3199,8954.16,0.77
3200,9244.94,0.72
3201,5671.87,0.51
3202,1152.40,0.26
3203,3616.18,0.47
3204,5792.72,0.46
3205,4243.70,0.63
3206,2091.56,0.89
3207,3579.24,0.88
3208,9615.72,0.24
3209,4384.76,0.77
3210,4520.29,0.47
3211,1239.27,0.32
3212,6746.16,0.40
3213,5515.19,0.46
3214,6976.58,0.34
3215,1373.09,0.14
3216,6001.94,0.31
3217,2882.38,0.94
3218,8371.22,0.78
3219,7759.45,0.66
3220,1939.07,0.68
3221,2291.14,0.18
3222,2941.20,0.56
3223,5181.51,0.61
3224,3561.21,0.94
3225,5808.89,0.90
3226,3005.93,0.83
3227,2764.34,0.26
3228,2143.62,0.25
3229,7927.02,0.89
3230,6439.26,0.62
3231,9937.36,0.19
3232,9396.84,0.38
3233,5499.43,0.44
3234,5083.21,0.88
3235,2247.67,0.15
3236,4329.20,0.19
3237,4767.23,0.70
3238,5086.90,0.40
3239,1208.65,0.85
3240,3631.83,0.96
3241,8468.45,0.84
3242,3860.06,0.29
3243,4951.90,0.31
3244,8471.79,0.82
3245,5832.54,0.53
3246,9527.00,0.21
3247,8698.42,0.69
3248,9219.71,0.42
3249,5896.50,0.24
3250,9558.45,0.31
3251,7937.29,0.60
3252,1403.42,0.34
3253,6951.53,0.47
3254,9200.92,0.43
3255,2818.63,0.86
3256,8389.48,0.98
3257,1679.65,0.21
3258,3926.83,0.75
3259,3585.47,0.77
3260,6701.30,0.59
3261,9658.58,0.84
3262,4102.13,0.45
3263,7505.29,0.57
3264,7964.09,0.56
3265,2576.64,0.73
3266,5330.92,0.68
3267,1210.77,0.53
3268,2524.35,0.72
3269,3069.27,0.98
3270,4988.00,0.57
3271,2648.40,0.84
3272,4711.26,0.94
3273,8594.48,0.10
3274,3370.61,0.63
3275,8216.18,0.17
3276,6198.59,0.75
3277,3734.14,0.32
3278,8889.54,0.42
3279,5467.84,0.24
3280,2092.52,0.35
3281,8579.73,0.68
3282,6742.22,0.32
3283,8581.18,0.16
3284,6355.62,0.90
3285,3677.72,0.42
3286,2419.75,0.76
3287,1924.38,0.58
3288,2198.98,0.62
3289,1290.93,0.56
3290,8397.31,0.50
3291,1424.79,0.60
3292,4563.35,0.39
3293,7587.77,0.76
3294,6385.40,0.31
3295,1968.82,0.20
3296,2865.25,0.57
3297,6709.67,0.61
3298,4100.34,0.60
3299,7473.23,0.24
3300,2435.47,0.17
3301,1793.62,0.47
3302,9736.57,0.99
3303,7458.50,0.27
3304,3830.38,0.74
3305,1307.86,0.32
3306,7170.03,0.58
3307,3288.06,0.87
3308,4071.06,0.49
3309,5833.27,0.39
3310,4071.08,0.51
3311,9221.69,0.28
3312,7386.56,0.83
3313,6396.54,0.22
3314,9290.96,0.98
3315,7350.63,0.46
3316,1020.55,0.67
3317,2053.40,0.79
3318,2316.07,0.77
3319,2603.17,0.44
3320,3627.10,0.18
3321,5454.50,0.85
3322,3913.30,0.75
3323,6589.78,0.90
3324,7677.83,0.37
3325,7283.75,0.93
3326,9879.65,0.24
3327,5896.99,0.30
3328,6903.23,0.70
3329,4719.92,0.99
3330,4163.93,0.93
3331,5163.88,0.36
3332,5385.48,0.92
3333,6463.99,0.57
3334,2373.82,0.34
3335,5400.41,0.85
3336,5443.89,0.18
3337,4741.93,0.58
3338,6140.18,0.20
3339,2004.70,0.56
3340,6823.87,0.25
3341,1281.43,0.59
3342,5562.66,0.74
3343,4582.47,0.36
3344,2913.98,0.99
3345,1181.47,0.52
3346,4948.83,0.25
3347,3314.58,0.89
3348,4248.03,0.40
3349,3137.56,0.71
3350,3837.75,0.23
3351,4118.60,0.62
3352,3659.31,0.61
3353,1114.91,0.88
3354,2016.26,0.32
3355,3836.26,0.21
3356,9528.70,0.48
3357,2627.29,0.52
3358,3383.50,0.21
3359,6217.17,0.81
3360,7044.12,0.64
3361,1395.34,0.34
3362,9528.96,0.72
3363,1647.30,0.72
3364,5815.33,0.13
3365,5346.32,0.88
3366,7769.94,0.32
3367,8617.70,0.52
3368,4718.28,0.40
3369,6289.97,0.33
3370,5881.37,0.64
3371,4785.28,0.64
3372,7063.83,0.30
3373,7271.87,0.15
3374,9740.83,0.62
3375,6530.67,0.15
3376,2801.37,0.41
3377,5459.45,0.62
3378,5785.02,0.45
3379,3826.79,0.74
3380,7271.44,0.33
3381,5514.55,0.40
3382,9274.99,0.71
3383,3319.97,0.15
3384,6328.01,0.86
3385,4361.00,0.61
3386,2466.13,0.39
3387,9235.05,0.46
3388,7799.17,0.42
3389,5569.94,0.51
3390,9857.70,0.42
3391,9677.01,0.13
3392,4694.22,0.71
3393,2281.31,0.96
3394,3777.44,0.19
3395,2307.34,0.47
3396,5595.30,0.71
3397,1696.59,0.37
3398,4952.07,0.33
3399,8085.07,0.74
3400,3373.40,0.84
3401,6302.95,0.80
3402,5324.91,1.00
3403,7729.39,0.99
3404,4130.94,0.64
3405,9976.85,0.99
3406,5795.66,0.80
3407,4833.15,0.44
3408,5345.94,0.31
3409,3379.26,0.60
3410,5717.73,0.37
3411,4424.56,0.54
3412,3356.56,0.30
3413,4734.89,0.40
3414,3393.97,0.23
3415,7706.45,0.30
3416,2216.20,0.29
3417,5150.50,0.69
3418,1275.64,0.34
3419,6073.19,0.17
3420,6819.00,0.77
3421,5342.75,0.52
3422,9237.54,0.97
3423,5448.48,0.97
3424,9874.31,0.16
3425,1292.18,0.66
3426,1022.98,0.48
3427,1955.81,0.81
3428,7133.21,0.55
3429,8035.74,0.54
3430,5295.41,0.21
3431,8040.29,0.63
3432,3462.38,0.80
3433,4536.05,0.57
3434,9055.05,0.25
3435,1770.15,0.23
3436,2432.25,0.49
3437,4940.57,0.53
3438,4727.60,1.00
3439,7102.84,0.77
3440,3321.87,0.70
3441,1595.02,0.32
3442,7909.03,0.19
3443,1805.59,0.74
3444,5289.12,0.18
3445,2219.34,0.25
3446,4487.94,0.35
3447,8726.72,0.13
3448,2542.87,0.34
3449,2315.63,0.85
3450,5507.40,0.29
3451,1074.07,0.28
3452,8793.30,0.95
3453,5486.92,0.43
3454,7907.19,0.44
3455,4293.10,0.35
3456,1586.14,0.40
3457,7446.91,0.81
3458,5043.87,0.45
3459,3920.78,0.74
3460,3588.38,0.38
3461,2608.01,0.65
3462,4155.52,0.11
3463,4080.18,1.00
3464,6324.46,0.76
3465,8009.55,0.63
3466,9533.86,0.36
3467,6246.89,0.78
3468,2394.54,0.31
3469,4279.94,0.84
3470,7842.27,0.35
3471,9734.92,0.48
3472,5735.30,0.14
3473,8375.24,0.59
3474,9602.93,0.43
3475,8111.69,0.15
3476,6656.56,0.72
3477,5114.91,0.54
3478,4595.14,0.53
3479,5544.03,0.71
3480,1897.86,0.43
3481,6035.92,0.75
3482,5579.95,0.45
3483,1779.99,0.71
3484,6286.08,0.90
3485,3968.36,0.58
3486,7598.98,0.29
3487,8416.98,0.25
3488,7978.27,0.98
3489,9001.26,0.68
3490,6123.45,0.65
3491,2294.80,0.13
3492,6082.98,0.91
3493,8665.35,0.20
3494,4612.18,0.31
3495,4311.11,0.11
3496,6939.89,0.89
3497,6933.00,0.64
3498,7428.18,0.17
3499,3062.24,0.49
3500,7665.30,0.94
3501,6196.14,0.94
3502,1653.62,0.44
3503,6494.69,0.70
3504,2150.56,0.80
3505,9230.60,0.72
3506,5207.36,0.26
3507,9050.89,0.51
3508,7213.24,0.14
3509,4693.79,0.96
3510,7061.56,0.53
3511,6173.28,0.68
3512,4612.03,0.75
3513,2807.13,0.95
3514,8849.52,0.35
3515,7263.77,0.54
3516,5889.48,0.40
3517,7880.36,0.33
3518,7608.10,0.96
3519,3571.91,0.68
3520,1140.92,0.40
3521,7167.23,0.82
3522,1422.04,0.49
3523,1657.63,0.11
3524,7548.42,0.12
3525,4919.28,0.88
3526,7381.95,0.22
3527,5004.71,0.31
3528,9386.91,0.27
3529,4557.47,0.17
3530,2321.14,0.36
3531,2000.58,0.13
3532,4141.39,0.15
3533,1595.54,0.98
3534,5345.07,0.54
3535,7419.50,0.53
3536,9465.06,0.83
3537,7420.02,0.40
3538,2028.13,0.95
3539,7068.69,0.36
3540,2534.34,0.77
3541,4368.15,0.70
3542,2536.04,0.74
3543,5191.76,0.98
3544,3784.85,0.27
3545,6727.78,0.85
3546,5481.57,0.27
3547,1230.60,0.95
3548,3540.99,0.44
3549,5540.31,0.28
3550,6095.62,0.67
3551,7367.54,0.94
3552,4322.20,0.73
3553,7707.05,0.89
3554,4682.24,0.18
3555,7017.40,0.39
3556,5142.27,0.68
3557,6722.81,0.33
3558,5144.18,0.71
3559,9594.52,0.93
3560,4929.02,0.83
3561,5178.11,0.13
3562,3123.24,0.96
3563,3896.53,0.71
3564,2545.63,0.21
3565,8609.82,0.58
3566,5339.73,0.91
3567,8895.08,0.48
3568,8853.76,0.93
3569,7271.01,0.48
3570,7194.05,0.10
3571,3940.62,0.43
3572,3609.53,0.45
3573,6454.79,0.73
3574,8945.51,0.51
3575,6997.93,0.32
3576,9426.46,0.14
3577,3867.86,0.19
